video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
VKf6NF0OD5A,The new and improved YouTube Studio is here,Tnx yutube creator,en,2025-10-30,tnx yutube creator,positivo,0.418135404586792,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very nice :) Like for you :) Have a great day,en,2025-10-30,very nice : like for you : have a great day,positivo,0.6176281571388245,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very Informative video.,en,2025-10-30,very informative video,positivo,0.4753485918045044,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,nice,pl,2025-10-30,nice,positivo,0.43684086203575134,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Muito bom mesmo. Obrigado YouTube. Um prazer em postar vídeos.,pt,2025-10-30,muito bom mesmo obrigado youtube um prazer em postar vídeos,positivo,0.6169562339782715,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"I'm never bored, I see your content, it's very helpful, thank you",en,2025-10-30,i m never bored i see your content it s very helpful thank you,positivo,0.738732099533081,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Bao giờ cho kênh của mình có được 1 triệu sub???,vi,2025-10-30,bao gi cho kênh c a mình có c tri u sub,positivo,0.25891512632369995,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,একটা গান ৩/৪ বার শুনলে বিরক্ত লেগে যায় ।। কিন্তু আযান শুনলে মন ভাল হয়ে যায়   🥰🥰।। সুবাহানআল্লাহ ❤❤,en,2025-10-30,:smiling face with hearts::smiling face with hearts: :red heart::red heart:,negativo,0.239792138338089,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"wow, just wow.",pl,2025-10-30,wow just wow,positivo,0.7440299391746521,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Good job, thanks",so,2025-10-30,good job thanks,positivo,0.49192267656326294,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,very beutiful youtube sistem,en,2025-10-30,very beutiful youtube sistem,negativo,0.3310871422290802,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,That is a good idea,en,2025-10-30,that is a good idea,neutro,0.40039047598838806,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,S NaturalNatural good luck always for everyone,en,2025-10-30,s naturalnatural good luck always for everyone,positivo,0.4553765058517456,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Love you,cs,2025-10-30,love you,positivo,0.838188648223877,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hello 👋 there,en,2025-10-30,hello :waving hand: there,negativo,0.3173178732395172,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"I'm from Indonesia, I really want to be a video creator, always success, all of you, who is enthusiastic with a strong determination will definitely get the results",en,2025-10-30,i m from indonesia i really want to be a video creator always success all of you who is enthusiastic with a strong determination will definitely get the results,positivo,0.7510275840759277,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,help me plz,nl,2025-10-30,help me plz,positivo,0.5144335627555847,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Selamat pagi 
Hadir.  ....& nyimak bos",id,2025-10-30,selamat pagi hadir nyimak bos,negativo,0.7050995826721191,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Tuyệt vời,vi,2025-10-30,tuy t v i,neutro,0.3453976809978485,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Bantu youtube, good youtube",id,2025-10-30,bantu youtube good youtube,positivo,0.42687174677848816,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,This halp your tq,en,2025-10-30,this halp your tq,positivo,0.3802255094051361,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Terima kasih informasinya👍👍,id,2025-10-30,terima kasih informasinya:thumbs up::thumbs up:,negativo,0.4925457537174225,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Bermanfaat,id,2025-10-30,bermanfaat,positivo,0.3640826940536499,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you i love youTube💋♥️,en,2025-10-30,thank you i love youtube:kiss mark::heart suit:,positivo,0.7527890801429749,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Fighting 💪💪💪💪,en,2025-10-30,fighting :flexed biceps::flexed biceps::flexed biceps::flexed biceps:,neutro,0.2697581946849823,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,amar i d,sv,2025-10-30,amar i d,positivo,0.2797125577926636,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,👁️👄👁️?,en,2025-10-30,:eye::mouth::eye:,neutro,0.289999395608902,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Wow 😳 nice video 📸,en,2025-10-30,wow :flushed face: nice video :camera with flash:,positivo,0.4761098623275757,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,why my video don't have views,en,2025-10-30,why my video don t have views,negativo,0.5157839059829712,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Tuyệt vời quá xin cảm ơn,vi,2025-10-30,tuy t v i quá xin c m n,negativo,0.3139893412590027,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Good job, thanks 👍🏻🥇🏆",en,2025-10-30,good job thanks :thumbs up light skin tone:: st place medal::trophy:,positivo,0.5829423666000366,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,bantu 1000 gus,id,2025-10-30,bantu gus,neutro,0.2840408682823181,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Yay I can create my thumbnail 😊😊😊,en,2025-10-30,yay i can create my thumbnail :smiling face with smiling eyes::smiling face with smiling eyes::smiling face with smiling eyes:,positivo,0.30632463097572327,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,This is going to be helpful😇,en,2025-10-30,this is going to be helpful:smiling face with halo:,positivo,0.40088939666748047,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Todo sirve ✌️,en,2025-10-30,todo sirve :victory hand:,positivo,0.5675840973854065,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Good #####,so,2025-10-30,good,positivo,0.49696317315101624,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,يوتيبو وعندهم اربع ملايين حتى ابو فله اكثر😭,en,2025-10-30,:loudly crying face:,negativo,0.3683490455150604,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Sounds great 👌,en,2025-10-30,sounds great :ok hand:,positivo,0.4439326524734497,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,I can't get any notifications from my channel 😕,en,2025-10-30,i can t get any notifications from my channel :confused face:,negativo,0.5746714472770691,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,♥️♥️♥️🤩❤️,en,2025-10-30,:heart suit::heart suit::heart suit::star struck::red heart:,positivo,0.322003573179245,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,i love,sl,2025-10-30,i love,positivo,0.7596660852432251,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Make pakistani channel plzzzz,sw,2025-10-30,make pakistani channel plzzzz,negativo,0.25674834847450256,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,cảm ơn sự chia sẻ của bạn.,vi,2025-10-30,c m n s chia s c a b n,negativo,0.26760825514793396,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,👌👌,sv,2025-10-30,:ok hand::ok hand:,neutro,0.45086246728897095,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,so good aply very important on youtuber,en,2025-10-30,so good aply very important on youtuber,positivo,0.6811948418617249,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Thank you for the information, it is very helpful for my channel. don't forget to support the content of teacher hendi fikri, S.Pd",en,2025-10-30,thank you for the information it is very helpful for my channel don t forget to support the content of teacher hendi fikri s pd,positivo,0.621131956577301,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,That’s good but I need subscribers now,en,2025-10-30,that s good but i need subscribers now,neutro,0.5543668866157532,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,💞💞💞💞💞💞💞💞💖💖💖💖💖,en,2025-10-30,:revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::sparkling heart::sparkling heart::sparkling heart::sparkling heart::sparkling heart:,positivo,0.2939368784427643,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Sweet I had no idea this channel existed but here I am on said channel,en,2025-10-30,sweet i had no idea this channel existed but here i am on said channel,positivo,0.5762795805931091,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤ love it,en,2025-10-30,:red heart: love it,positivo,0.7348790764808655,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,ممتاز♥♥♥♥♥♥♥,en,2025-10-30,:heart suit::heart suit::heart suit::heart suit::heart suit::heart suit::heart suit:,positivo,0.363715261220932,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,super,ro,2025-10-30,super,positivo,0.7829087972640991,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Semoga chanel aku bisa sukses di youtube. Aamiin,et,2025-10-30,semoga chanel aku bisa sukses di youtube aamiin,positivo,0.3171042501926422,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Woooooow wonderfull,af,2025-10-30,woooooow wonderfull,positivo,0.7333163619041443,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,good idea,cy,2025-10-30,good idea,positivo,0.4756990969181061,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hiibiam a new creator,en,2025-10-30,hiibiam a new creator,positivo,0.6120040416717529,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice sharing,en,2025-10-30,nice sharing,positivo,0.47141942381858826,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you!Goodluck to all content creators like me!,en,2025-10-30,thank you goodluck to all content creators like me,positivo,0.7170108556747437,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Trimahkasi banyak informasinya cukup membantu buat saya yang pemula 🙏🏻,mau bertanya topik lain,cara penangan klaim hak cipta Vidio short 🙏🏻",id,2025-10-30,trimahkasi banyak informasinya cukup membantu buat saya yang pemula :folded hands light skin tone: mau bertanya topik lain cara penangan klaim hak cipta vidio short :folded hands light skin tone:,neutro,0.2928292751312256,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,greetings from Indonesia,en,2025-10-30,greetings from indonesia,positivo,0.40058979392051697,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"All my video in my YouTube channel is NO ads I was  monetized already with an email stated that I was approved by YouTube, 
Please fix it as soon as possible thank you in advance.",en,2025-10-30,all my video in my youtube channel is no ads i was monetized already with an email stated that i was approved by youtube please fix it as soon as possible thank you in advance,negativo,0.653075098991394,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Its Very Helpfull.,en,2025-10-30,its very helpfull,positivo,0.5492159128189087,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,How to grow YouTube channel,en,2025-10-30,how to grow youtube channel,positivo,0.5621621012687683,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Superr,it,2025-10-30,superr,positivo,0.7601540088653564,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Great it will really help....,en,2025-10-30,great it will really help,positivo,0.7190181612968445,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"শ্রেষ্ঠ নবী পেয়েছি ❤
শ্রেষ্ঠ ধর্ম পেয়েছি ❤
শ্রেষ্ঠ কিতাব পেয়েছি ❤
আলহামদুলিল্লাহ ❤",en,2025-10-30,:red heart: :red heart: :red heart: :red heart:,positivo,0.28508755564689636,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,V. Gud,sl,2025-10-30,v gud,positivo,0.30980831384658813,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Cảm ơn bạn đã chia sẻ video hay nhất 🥇,en,2025-10-30,c m n b n ã chia s video hay nh t : st place medal:,negativo,0.35478970408439636,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Ồ, sự cải tiến giúp cho cộng đồng nhiều lợi ích. Cảm ơn tất cả các bạn. Và video  này đã ra mắt công chúng 2 năm trước, mà giờ tôi mới tiếp cận được. Bởi vì Tôi  dốt công nghệ,😄. Và tôi sẽ  có nguy cơ, trở thành tụt hậu, nếu không được biết đến  video này Thật may mắn cho tôi, hôm nay tôi đã được biết.. Nên, Dù có biết muộn , với tôi, có lẽ vẫn tốt hơn là mãi mãi không được biết gi..Hihi. Biết ơn các bạn rất nhiều. Chúc các bạn tuần mới làm việc hiệu quả và tỏa sáng đam mê 💜🌄.",vi,2025-10-30,s c i ti n giúp cho c ng ng nhi u l i ích c m n t t c các b n và video này ã ra m t công chúng n m tr c mà gi tôi m i ti p c n c b i vì tôi d t công ngh :grinning face with smiling eyes: và tôi s có nguy c tr thành t t h u n u không c bi t n video này th t may m n cho tôi hôm nay tôi ã c bi t nên dù có bi t mu n v i tôi có l v n t t h n là mãi mãi không c bi t gi hihi bi t n các b n r t nhi u chúc các b n tu n m i làm vi c hi u qu và t a sáng am mê :purple heart::sunrise over mountains:,negativo,0.3779357671737671,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice info,ro,2025-10-30,nice info,positivo,0.4301776587963104,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Wonderfull...,af,2025-10-30,wonderfull,positivo,0.7769105434417725,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hii 🖐️ I like you so much ❤️❤️ I'm YouTube,en,2025-10-30,hii :hand with fingers splayed: i like you so much :red heart::red heart: i m youtube,positivo,0.4828730523586273,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,",,,  I  RESPECT  EVERY ONE  WHO  WERE INVOLVED  IN THIS  SERIOUSLY  THE  BEST  PRICE  THAT  I'VE   EVER   SEEN  ON  YOUTUBE  THATS  OFF  TO  WELL  ALL  SEE  I  LOVE  YOUR  VIDEOS♥️♥️♥️",en,2025-10-30,i respect every one who were involved in this seriously the best price that i ve ever seen on youtube thats off to well all see i love your videos:heart suit::heart suit::heart suit:,positivo,0.9049031734466553,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,😞😞😞,it,2025-10-30,:disappointed face::disappointed face::disappointed face:,negativo,0.49252286553382874,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,IN YOUR WORLD TODAY LOVE THIS CHANNEL,en,2025-10-30,in your world today love this channel,positivo,0.8408876657485962,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"YouTube, tudo de bom, que seria do mundo sem você! Eu te amooo!!!",pt,2025-10-30,youtube tudo de bom que seria do mundo sem você eu te amooo,positivo,0.39696770906448364,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,LOVE LOVE LOVE FOR U N THE ADVISERS ।REALLY ITS AN AWESOME VIDEO-FOR THE NEW ONE-PLZ GIVE MORE N MORE,en,2025-10-30,love love love for u n the advisers really its an awesome video for the new one plz give more n more,positivo,0.8534313440322876,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,How  to get subscribers 😢😓 please🙏,en,2025-10-30,how to get subscribers :crying face::downcast face with sweat: please:folded hands:,neutro,0.2705763280391693,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Alright,en,2025-10-30,alright,neutro,0.40800741314888,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Keren Lur 👍👍,en,2025-10-30,keren lur :thumbs up::thumbs up:,neutro,0.3026604950428009,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Grade,pt,2025-10-30,grade,positivo,0.36396610736846924,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Todo dia trabalho no YouTube muito,pt,2025-10-30,todo dia trabalho no youtube muito,positivo,0.6074527502059937,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,hi i m youtuber my channel is Folix Gaming,en,2025-10-30,hi i m youtuber my channel is folix gaming,positivo,0.38651737570762634,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,When ever I try to open YT studio in Chrome (in my mobile) instead of website YT studio App opens. How can I fix it ?,en,2025-10-30,when ever i try to open yt studio in chrome in my mobile instead of website yt studio app opens how can i fix it,positivo,0.473187118768692,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,YouTube,sw,2025-10-30,youtube,positivo,0.3540264368057251,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks youtube,en,2025-10-30,thanks youtube,positivo,0.40262413024902344,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Useful 👍,en,2025-10-30,useful :thumbs up:,positivo,0.43078604340553284,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Great 😃🔥💯,en,2025-10-30,great :grinning face with big eyes::fire::hundred points:,positivo,0.663794994354248,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Great Berber music from the Middle Atlas For everyone who likes Amazigh music, even though there is only one video, I hope you like it",en,2025-10-30,great berber music from the middle atlas for everyone who likes amazigh music even though there is only one video i hope you like it,positivo,0.5045839548110962,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Support,it,2025-10-30,support,positivo,0.3789949119091034,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,MANTAP yuotub...👍👍👍,en,2025-10-30,mantap yuotub :thumbs up::thumbs up::thumbs up:,neutro,0.25979670882225037,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,incredible,en,2025-10-30,incredible,positivo,0.8177396655082703,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Mamaşmaçmamşl. Amja mk
Manmaçnamçıammamnmnamlp
Mamamkaçnanççk nammnamkk
🤣😀🤣😀🤣😀😀😅😀😇😀😇😇😇😇😅😀😇😇😇😀😇😀😇😀😀😀😀😅😀😆😀😀😊😊😀😊😀😊😀😊😀😊😊😀😆😀😊😆😀😆😆😊😀😊😀😊😀😊😀😊😀😊😀😊😊😀😊😊😀😊😊😀😊😊🤣😀🤣😀🤣🤣🤣😀🤣😀😅😀😅😀😅😆😀😆😀😆😀😆😀😆😀😆😀😆😀😆😀😆😆😀",en,2025-10-30,mama maçmam l amja mk manmaçnamç ammamnmnamlp mamamkaçnanççk nammnamkk :rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::grinning face::grinning face with sweat::grinning face::smiling face with halo::grinning face::smiling face with halo::smiling face with halo::smiling face with halo::smiling face with halo::grinning face with sweat::grinning face::smiling face with halo::smiling face with halo::smiling face with halo::grinning face::smiling face with halo::grinning face::smiling face with halo::grinning face::grinning face::grinning face::grinning face::grinning face with sweat::grinning face::grinning squinting face::grinning face::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::grinning squinting face::grinning face::smiling face with smiling eyes::grinning squinting face::grinning face::grinning squinting face::grinning squinting face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning squinting face::grinning face:,negativo,0.31100156903266907,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Nz ş Namş a çmnana va bva b
Nabba a ba, b s baç a şms. J
Çsmmaçmanmaçnanmkankop
Manmalmambanbanmjamk
🤣😀🤣😀😀😅😀😅😅😀😅😀😅😅😀😅😅😅😀😅😀😅😀😅😀😅😅😀😅😀😅😀😅😅😀😅😀😅😀😅😅😀😅😀😅😀😆😊😀😆😀😆😀😆😀😊😀😊😊😀😊😊😊😊😀🙃🙃😂🙃🙃😂🙃😂🙃😉😀😉😀😀😆😆😀😆😀😅😀😅😀😅😀😅😀😅😀😆😆😀😀😆😆😀😆😀😆😀😆😀😆😀",en,2025-10-30,nz nam a çmnana va bva b nabba a ba b s baç a ms j çsmmaçmanmaçnanmkankop manmalmambanbanmjamk :rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face with sweat::grinning face::grinning face with sweat::grinning face with sweat::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning squinting face::smiling face with smiling eyes::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::upside down face::upside down face::face with tears of joy::upside down face::upside down face::face with tears of joy::upside down face::face with tears of joy::upside down face::winking face::grinning face::winking face::grinning face::grinning face::grinning squinting face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning squinting face::grinning squinting face::grinning face::grinning face::grinning squinting face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face:,negativo,0.31264635920524597,nlptown/bert-base-multilingual-uncased-sentiment
